,file_name_list,audio_features,lexical_features,activation_mean,valence_mean,c_activation_mean,c_valence_mean,s_activation,s_valence
1300,26_DR-100_0088_7_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,1,1,0,1,2,2
1301,26_DR-100_0088_7_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,1,1,0,2,2,2
1302,26_DR-100_0088_7_sentence_8,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_8.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,0,1,0,1,2,2
1303,26_DR-100_0088_7_sentence_9,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_9.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy,1,1,0,1,2,2
1304,26_DR-100_0088_9_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy,0,2,0,2,2,2
1305,26_DR-100_0088_9_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy,0,2,0,2,2,2
1306,26_DR-100_0088_9_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy,0,2,1,2,2,2
1307,26_DR-100_0088_9_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy,0,2,0,2,2,2
1308,26_DR-100_0088_9_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy,0,1,0,2,2,2
1309,26_DR-100_0088_9_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy,0,1,0,1,2,2
1310,27_DR-100_0084_1_sentence_1,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_1.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,0,2,0,2,0,2
1311,27_DR-100_0084_1_sentence_10,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_10.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,1,2,1,2,0,2
1312,27_DR-100_0084_1_sentence_11,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_11.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,2,2,0,2,0,2
1313,27_DR-100_0084_1_sentence_12,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_12.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,1,2,1,2,0,2
1314,27_DR-100_0084_1_sentence_13,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_13.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,0,1,0,1,0,2
1315,27_DR-100_0084_1_sentence_2,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_2.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,0,1,0,1,0,2
1316,27_DR-100_0084_1_sentence_3,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_3.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,1,2,0,2,0,2
1317,27_DR-100_0084_1_sentence_4,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_4.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,1,2,1,2,0,2
1318,27_DR-100_0084_1_sentence_5,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_5.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,0,2,1,2,0,2
1319,27_DR-100_0084_1_sentence_6,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_6.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,1,1,0,2,0,2
1320,27_DR-100_0084_1_sentence_7,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_7.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,0,2,1,2,0,2
1321,27_DR-100_0084_1_sentence_8,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_8.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,0,2,0,2,0,2
1322,27_DR-100_0084_1_sentence_9,../muse_features/muse_audio_features\27_DR-100_0084_1_sentence_9.npy,../muse_features/muse_lexical_features\21_DR-100_0084_1.npy,1,2,1,2,0,2
1323,27_DR-100_0084_3_sentence_1,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_1.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,2,0,1,0,1
1324,27_DR-100_0084_3_sentence_10,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_10.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,2,2,2,2,0,1
1325,27_DR-100_0084_3_sentence_11,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_11.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,1,2,2,2,0,1
1326,27_DR-100_0084_3_sentence_12,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_12.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,2,1,2,0,1
1327,27_DR-100_0084_3_sentence_13,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_13.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,2,1,2,0,1
1328,27_DR-100_0084_3_sentence_14,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_14.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,1,0,1,0,1
1329,27_DR-100_0084_3_sentence_2,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_2.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,2,1,2,0,1
1330,27_DR-100_0084_3_sentence_3,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_3.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,2,1,2,0,1
1331,27_DR-100_0084_3_sentence_4,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_4.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,1,2,1,2,0,1
1332,27_DR-100_0084_3_sentence_5,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_5.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,0,2,1,2,0,1
1333,27_DR-100_0084_3_sentence_6,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_6.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,2,2,1,2,0,1
1334,27_DR-100_0084_3_sentence_7,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_7.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,1,2,1,2,0,1
1335,27_DR-100_0084_3_sentence_8,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_8.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,1,2,1,1,0,1
1336,27_DR-100_0084_3_sentence_9,../muse_features/muse_audio_features\27_DR-100_0084_3_sentence_9.npy,../muse_features/muse_lexical_features\21_DR-100_0084_3.npy,1,2,2,1,0,1
1337,27_DR-100_0084_5_sentence_1,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_1.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,0,1,0,1,0,0
1338,27_DR-100_0084_5_sentence_2,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_2.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,0,0,0,0,0,0
1339,27_DR-100_0084_5_sentence_3,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_3.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,0,2,1,2,0,0
1340,27_DR-100_0084_5_sentence_4,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_4.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,0,2,1,2,0,0
1341,27_DR-100_0084_5_sentence_5,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_5.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,1,2,0,1,0,0
1342,27_DR-100_0084_5_sentence_6,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_6.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,0,2,0,1,0,0
1343,27_DR-100_0084_5_sentence_7,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_7.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,1,2,1,2,0,0
1344,27_DR-100_0084_5_sentence_8,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_8.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,2,2,1,2,0,0
1345,27_DR-100_0084_5_sentence_9,../muse_features/muse_audio_features\27_DR-100_0084_5_sentence_9.npy,../muse_features/muse_lexical_features\21_DR-100_0084_5.npy,0,1,0,1,0,0
1346,27_DR-100_0084_7_sentence_1,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_1.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,0,2,0,2,0,1
1347,27_DR-100_0084_7_sentence_2,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_2.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,0,2,0,2,0,1
1348,27_DR-100_0084_7_sentence_3,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_3.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,1,2,0,2,0,1
1349,27_DR-100_0084_7_sentence_4,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_4.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,1,2,0,2,0,1
1350,27_DR-100_0084_7_sentence_5,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_5.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,1,2,0,2,0,1
1351,27_DR-100_0084_7_sentence_6,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_6.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,1,2,0,2,0,1
1352,27_DR-100_0084_7_sentence_7,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_7.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,0,2,0,2,0,1
1353,27_DR-100_0084_7_sentence_8,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_8.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,0,2,0,2,0,1
1354,27_DR-100_0084_7_sentence_9,../muse_features/muse_audio_features\27_DR-100_0084_7_sentence_9.npy,../muse_features/muse_lexical_features\21_DR-100_0084_7.npy,0,1,0,1,0,1
1355,27_DR-100_0084_9_sentence_1,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_1.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,0,2,0,2,0,2
1356,27_DR-100_0084_9_sentence_10,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_10.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,1,2,0,2,0,2
1357,27_DR-100_0084_9_sentence_11,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_11.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,1,2,0,2,0,2
1358,27_DR-100_0084_9_sentence_12,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_12.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,0,1,0,1,0,2
1359,27_DR-100_0084_9_sentence_2,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_2.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,2,2,1,2,0,2
1360,27_DR-100_0084_9_sentence_3,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_3.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,2,2,2,2,0,2
1361,27_DR-100_0084_9_sentence_4,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_4.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,2,2,1,2,0,2
1362,27_DR-100_0084_9_sentence_5,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_5.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,0,0,0,1,0,2
1363,27_DR-100_0084_9_sentence_6,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_6.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,0,1,0,0,0,2
1364,27_DR-100_0084_9_sentence_7,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_7.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,0,1,0,0,0,2
1365,27_DR-100_0084_9_sentence_8,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_8.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,1,1,0,1,0,2
1366,27_DR-100_0084_9_sentence_9,../muse_features/muse_audio_features\27_DR-100_0084_9_sentence_9.npy,../muse_features/muse_lexical_features\21_DR-100_0084_9.npy,0,2,0,2,0,2
1367,28_DR-100_0087_1_sentence_1,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1368,28_DR-100_0087_1_sentence_10,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,0,0,0,2,1
1369,28_DR-100_0087_1_sentence_11,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1370,28_DR-100_0087_1_sentence_12,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_12.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,0,0,1,2,1
1371,28_DR-100_0087_1_sentence_13,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_13.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1372,28_DR-100_0087_1_sentence_14,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_14.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1373,28_DR-100_0087_1_sentence_2,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,0,2,1
1374,28_DR-100_0087_1_sentence_3,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1375,28_DR-100_0087_1_sentence_4,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,1,2,1
1376,28_DR-100_0087_1_sentence_5,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1377,28_DR-100_0087_1_sentence_6,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,0,0,0,2,1
1378,28_DR-100_0087_1_sentence_7,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,0,0,0,2,1
1379,28_DR-100_0087_1_sentence_8,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,2,0,2,2,1
1380,28_DR-100_0087_1_sentence_9,../muse_features/muse_audio_features\28_DR-100_0087_1_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,0,1,0,1,2,1
1381,28_DR-100_0087_3_sentence_1,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,1,0,1,0,2
1382,28_DR-100_0087_3_sentence_2,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,2,0,2,0,2
1383,28_DR-100_0087_3_sentence_3,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,2,0,2,0,2
1384,28_DR-100_0087_3_sentence_4,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,2,0,2,0,2
1385,28_DR-100_0087_3_sentence_5,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,2,0,2,0,2
1386,28_DR-100_0087_3_sentence_6,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,2,0,2,0,2
1387,28_DR-100_0087_3_sentence_7,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,1,0,1,0,2
1388,28_DR-100_0087_3_sentence_8,../muse_features/muse_audio_features\28_DR-100_0087_3_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_3.npy,0,1,0,1,0,2
1389,28_DR-100_0087_5_sentence_1,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,2
1390,28_DR-100_0087_5_sentence_10,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,0,0,2
1391,28_DR-100_0087_5_sentence_11,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,2
1392,28_DR-100_0087_5_sentence_12,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_12.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,2
1393,28_DR-100_0087_5_sentence_2,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,2
1394,28_DR-100_0087_5_sentence_3,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,2,0,2,0,2
1395,28_DR-100_0087_5_sentence_4,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,0,0,1,0,2
1396,28_DR-100_0087_5_sentence_5,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,2,0,2
1397,28_DR-100_0087_5_sentence_6,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,1,0,1,0,2
1398,28_DR-100_0087_5_sentence_7,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,0,0,0,0,2
1399,28_DR-100_0087_5_sentence_8,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,0,0,1,0,2
1400,28_DR-100_0087_5_sentence_9,../muse_features/muse_audio_features\28_DR-100_0087_5_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,0,0,0,1,0,2
1401,28_DR-100_0087_7_sentence_1,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,1,0,1
1402,28_DR-100_0087_7_sentence_10,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,1,0,1,0,1
1403,28_DR-100_0087_7_sentence_2,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,1,0,0,0,1
1404,28_DR-100_0087_7_sentence_3,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,1,0,1
1405,28_DR-100_0087_7_sentence_4,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,1,0,1,0,1
1406,28_DR-100_0087_7_sentence_5,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,1,0,1,0,1
1407,28_DR-100_0087_7_sentence_6,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,1
1408,28_DR-100_0087_7_sentence_7,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,0,0,1
1409,28_DR-100_0087_7_sentence_8,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,0,0,1,0,1
1410,28_DR-100_0087_7_sentence_9,../muse_features/muse_audio_features\28_DR-100_0087_7_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy,0,2,0,1,0,1
1411,28_DR-100_0087_9_sentence_1,../muse_features/muse_audio_features\28_DR-100_0087_9_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,2,0,0
1412,28_DR-100_0087_9_sentence_10,../muse_features/muse_audio_features\28_DR-100_0087_9_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,0
1413,28_DR-100_0087_9_sentence_11,../muse_features/muse_audio_features\28_DR-100_0087_9_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,0
1414,28_DR-100_0087_9_sentence_2,../muse_features/muse_audio_features\28_DR-100_0087_9_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,1,0,0
1415,28_DR-100_0087_9_sentence_3,../muse_features/muse_audio_features\28_DR-100_0087_9_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,0,0,1,0,0
1416,28_DR-100_0087_9_sentence_4,../muse_features/muse_audio_features\28_DR-100_0087_9_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy,0,1,0,2,0,0
