,file_name_list,audio_features,lexical_features
2259,25_DR-100_0087_1_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2260,25_DR-100_0087_1_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2261,25_DR-100_0087_1_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2262,25_DR-100_0087_1_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2263,25_DR-100_0087_1_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2264,25_DR-100_0087_1_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy
2265,25_DR-100_0087_5_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2266,25_DR-100_0087_5_sentence_10,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2267,25_DR-100_0087_5_sentence_11,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2268,25_DR-100_0087_5_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2269,25_DR-100_0087_5_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2270,25_DR-100_0087_5_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2271,25_DR-100_0087_5_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2272,25_DR-100_0087_5_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2273,25_DR-100_0087_5_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2274,25_DR-100_0087_5_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2275,25_DR-100_0087_5_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy
2276,25_DR-100_0087_7_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2277,25_DR-100_0087_7_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2278,25_DR-100_0087_7_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2279,25_DR-100_0087_7_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2280,25_DR-100_0087_7_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2281,25_DR-100_0087_7_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2282,25_DR-100_0087_7_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2283,25_DR-100_0087_7_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2284,25_DR-100_0087_7_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_7_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_7.npy
2285,25_DR-100_0087_9_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2286,25_DR-100_0087_9_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2287,25_DR-100_0087_9_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2288,25_DR-100_0087_9_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2289,25_DR-100_0087_9_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2290,25_DR-100_0087_9_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2291,25_DR-100_0087_9_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2292,25_DR-100_0087_9_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_9_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_9.npy
2293,25_DR-100_0089_1_sentence_1_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_1_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2294,25_DR-100_0089_1_sentence_2_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_2_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2295,25_DR-100_0089_1_sentence_3_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_3_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2296,25_DR-100_0089_1_sentence_4_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_4_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2297,25_DR-100_0089_1_sentence_5_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_5_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2298,25_DR-100_0089_1_sentence_6_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_6_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2299,25_DR-100_0089_1_sentence_7_ns,../muse_features/muse_audio_features\25_DR-100_0089_1_sentence_7_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_1.npy
2300,25_DR-100_0089_3_sentence_10_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_10_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2301,25_DR-100_0089_3_sentence_1_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_1_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2302,25_DR-100_0089_3_sentence_2_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_2_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2303,25_DR-100_0089_3_sentence_3_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_3_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2304,25_DR-100_0089_3_sentence_4_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_4_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2305,25_DR-100_0089_3_sentence_5_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_5_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2306,25_DR-100_0089_3_sentence_6_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_6_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2307,25_DR-100_0089_3_sentence_7_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_7_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2308,25_DR-100_0089_3_sentence_8_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_8_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2309,25_DR-100_0089_3_sentence_9_ns,../muse_features/muse_audio_features\25_DR-100_0089_3_sentence_9_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_3.npy
2310,25_DR-100_0089_5_sentence_10_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_10_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2311,25_DR-100_0089_5_sentence_11_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_11_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2312,25_DR-100_0089_5_sentence_12_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_12_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2313,25_DR-100_0089_5_sentence_13_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_13_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2314,25_DR-100_0089_5_sentence_14_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_14_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2315,25_DR-100_0089_5_sentence_1_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_1_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2316,25_DR-100_0089_5_sentence_2_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_2_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2317,25_DR-100_0089_5_sentence_3_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_3_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2318,25_DR-100_0089_5_sentence_4_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_4_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2319,25_DR-100_0089_5_sentence_5_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_5_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2320,25_DR-100_0089_5_sentence_6_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_6_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2321,25_DR-100_0089_5_sentence_7_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_7_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2322,25_DR-100_0089_5_sentence_8_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_8_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2323,25_DR-100_0089_5_sentence_9_ns,../muse_features/muse_audio_features\25_DR-100_0089_5_sentence_9_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_5.npy
2324,25_DR-100_0089_7_sentence_1_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_1_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2325,25_DR-100_0089_7_sentence_2_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_2_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2326,25_DR-100_0089_7_sentence_3_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_3_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2327,25_DR-100_0089_7_sentence_4_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_4_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2328,25_DR-100_0089_7_sentence_5_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_5_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2329,25_DR-100_0089_7_sentence_6_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_6_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2330,25_DR-100_0089_7_sentence_7_ns,../muse_features/muse_audio_features\25_DR-100_0089_7_sentence_7_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_7.npy
2331,25_DR-100_0089_9_sentence_1_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_1_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2332,25_DR-100_0089_9_sentence_2_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_2_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2333,25_DR-100_0089_9_sentence_3_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_3_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2334,25_DR-100_0089_9_sentence_4_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_4_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2335,25_DR-100_0089_9_sentence_5_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_5_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2336,25_DR-100_0089_9_sentence_6_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_6_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2337,25_DR-100_0089_9_sentence_7_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_7_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2338,25_DR-100_0089_9_sentence_8_ns,../muse_features/muse_audio_features\25_DR-100_0089_9_sentence_8_ns.npy,../muse_features/muse_lexical_features\21_DR-100_0089_9.npy
2339,26_DR-100_0088_1_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2340,26_DR-100_0088_1_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2341,26_DR-100_0088_1_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2342,26_DR-100_0088_1_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2343,26_DR-100_0088_1_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2344,26_DR-100_0088_1_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2345,26_DR-100_0088_1_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2346,26_DR-100_0088_1_sentence_8,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_8.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2347,26_DR-100_0088_1_sentence_9,../muse_features/muse_audio_features\26_DR-100_0088_1_sentence_9.npy,../muse_features/muse_lexical_features\14_DR-100_0088_1.npy
2348,26_DR-100_0088_3_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2349,26_DR-100_0088_3_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2350,26_DR-100_0088_3_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2351,26_DR-100_0088_3_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2352,26_DR-100_0088_3_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2353,26_DR-100_0088_3_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2354,26_DR-100_0088_3_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_3_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_3.npy
2355,26_DR-100_0088_5_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2356,26_DR-100_0088_5_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2357,26_DR-100_0088_5_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2358,26_DR-100_0088_5_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2359,26_DR-100_0088_5_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2360,26_DR-100_0088_5_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2361,26_DR-100_0088_5_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_5_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_5.npy
2362,26_DR-100_0088_7_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2363,26_DR-100_0088_7_sentence_10,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_10.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2364,26_DR-100_0088_7_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2365,26_DR-100_0088_7_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2366,26_DR-100_0088_7_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2367,26_DR-100_0088_7_sentence_5,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_5.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2368,26_DR-100_0088_7_sentence_6,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_6.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2369,26_DR-100_0088_7_sentence_7,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_7.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2370,26_DR-100_0088_7_sentence_8,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_8.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2371,26_DR-100_0088_7_sentence_9,../muse_features/muse_audio_features\26_DR-100_0088_7_sentence_9.npy,../muse_features/muse_lexical_features\14_DR-100_0088_7.npy
2372,26_DR-100_0088_9_sentence_1,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_1.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy
2373,26_DR-100_0088_9_sentence_2,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_2.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy
2374,26_DR-100_0088_9_sentence_3,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_3.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy
2375,26_DR-100_0088_9_sentence_4,../muse_features/muse_audio_features\26_DR-100_0088_9_sentence_4.npy,../muse_features/muse_lexical_features\14_DR-100_0088_9.npy
