file_name_list,audio_features,lexical_features,Activation_Mean,Activation_SD,Valence_Mean,Valence_SD,Activation_Annotation,Valence_Annotation,C_Activation_Mean,C_Activation_SD,C_Valence_Mean,C_Valence_SD,C_Activation_Annotation,C_Valence_Annotation,S_Activation,S_Valence
24_DR-100_0086_3_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,3.5,1.60356745,5.75,0.70710678,4;4;3;1;3;5;6;2,6;6;5;5;6;7;5;6,3.5,1.8516402,5.375,0.51754917,1;6;3;1;5;3;4;5,6;5;6;5;5;5;5;6,6,6
24_DR-100_0086_3_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,4.125,1.45773797,6.125,1.35620268,3;4;3;5;5;3;7;3,6;5;8;7;5;8;5;5,3.75,2.05287255,5.25,0.70710678,1;7;3;1;5;4;4;5,5;5;6;5;4;6;5;6,6,6
24_DR-100_0086_3_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,4,0.9258201,3.875,2.0310096,4;3;3;3;5;5;4;5,4;1;6;7;5;3;2;3,4,2.13808994,4.5,1.51185789,2;8;3;1;5;4;4;5,4;6;6;5;2;3;6;4,6,6
24_DR-100_0086_3_sentence_16,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_16.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,3.5,1.77281052,6,0.75592895,2;3;4;3;6;1;6;3,5;6;5;6;7;6;7;6,3.5,2.13808994,6.25,1.03509834,1;7;2;1;5;3;4;5,6;7;6;5;7;8;5;6,6,6
24_DR-100_0086_3_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,4,1.8516402,5.375,0.74402381,1;4;5;4;5;2;4;7,6;6;5;4;6;6;5;5,3.25,1.58113883,5.25,0.70710678,1;6;2;2;4;3;4;4,5;5;7;5;5;5;5;5,6,6
24_DR-100_0086_3_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,5.375,1.84681192,6.125,0.83452296,5;3;9;6;4;6;6;4,7;5;6;6;6;7;5;7,4,1.77281052,5.125,0.35355339,1;7;3;3;4;4;5;5,5;5;6;5;5;5;5;5,6,6
24_DR-100_0086_3_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,4,1.51185789,5.75,0.88640526,4;6;1;5;5;4;3;4,6;7;6;6;5;6;4;6,4,1.30930734,5.75,1.16496475,2;6;3;3;5;4;4;5,7;5;7;5;4;7;5;6,6,6
24_DR-100_0086_3_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,3.125,1.64208056,4.875,0.83452296,3;5;3;2;2;3;6;1,4;5;4;5;5;4;6;6,2.875,1.45773797,4.5,0.9258201,1;5;2;1;4;3;4;3,4;5;6;5;4;3;5;4,6,6
24_DR-100_0086_3_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,3.75,1.66904592,5.375,0.91612538,3;6;4;5;5;2;4;1,7;5;6;5;4;5;6;5,4.125,1.88509189,5.25,0.46291005,1;7;3;3;5;4;4;6,5;5;6;5;5;6;5;5,6,6
24_DR-100_0086_3_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,3.625,1.84681192,6.125,1.24642345,4;1;5;3;5;4;6;1,6;4;6;7;7;5;8;6,3.875,1.7268882,5.875,0.83452296,2;6;2;2;6;4;4;5,6;5;6;5;7;7;5;6,6,6
24_DR-100_0086_3_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,3.125,1.64208056,6.125,0.83452296,1;4;1;3;5;2;4;5,6;7;7;5;7;5;6;6,3.75,1.58113883,6,1.06904497,2;6;2;2;5;4;4;5,6;5;6;5;7;8;5;6,6,6
24_DR-100_0086_3_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_3_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_3.npy,5.125,1.88509189,5,1.06904497,3;3;4;8;4;6;7;6,6;6;5;5;5;3;6;4,4.125,1.80772153,5.5,0.75592895,2;7;3;2;5;4;4;6,5;5;7;5;6;5;5;6,6,6
24_DR-100_0086_5_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,3.75,1.38873015,3.75,1.03509834,5;4;2;2;4;4;6;3,3;4;3;3;6;4;4;3,3.875,1.88509189,4.5,1.69030851,3;5;2;7;2;5;2;5,4;7;6;3;4;6;4;2,7,5
24_DR-100_0086_5_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,3.375,0.91612538,4.25,1.48804762,4;2;3;3;3;4;5;3,3;6;4;3;4;3;4;7,3.75,2.25198325,4.375,1.06066017,2;6;2;7;2;5;1;5,4;4;6;4;4;6;4;3,7,5
24_DR-100_0086_5_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,2.375,1.50594062,4.75,1.16496475,1;2;1;3;4;5;2;1,5;6;5;2;5;5;5;5,3.375,1.84681192,4.5,0.75592895,2;5;2;6;2;5;1;4,4;4;6;4;4;5;5;4,7,5
24_DR-100_0086_5_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,4.75,1.83225076,5.375,1.30247018,6;5;5;3;8;5;4;2,5;6;3;6;4;6;7;6,3.75,2.12132034,4.5,1.06904497,3;4;2;7;2;6;1;5,4;5;6;4;4;6;4;3,7,5
24_DR-100_0086_5_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,4,1.41421356,5.75,1.75254916,5;4;4;4;1;4;4;6,8;4;8;5;6;4;4;7,4,2.82842712,5.125,0.99103121,1;8;2;7;2;6;1;5,6;6;6;4;4;6;5;4,7,5
24_DR-100_0086_5_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,3,1.60356745,3.75,1.38873015,3;1;6;2;4;2;2;4,3;3;7;4;3;4;3;3,3.75,2.05287255,4.5,1.06904497,3;6;2;6;2;6;1;4,4;4;6;4;5;6;4;3,7,5
24_DR-100_0086_5_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,3.25,1.75254916,5,0.9258201,1;3;3;3;3;4;7;2,4;6;6;5;4;4;6;5,3.25,1.83225076,4.875,0.99103121,1;4;3;6;2;5;1;4,4;6;6;5;4;6;4;4,7,5
24_DR-100_0086_5_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,3.875,1.64208056,4.875,1.45773797,2;2;6;5;6;3;4;3,4;3;7;6;6;5;5;3,3.75,1.98206242,4.375,1.18773494,2;6;3;6;2;5;1;5,4;3;6;5;4;6;4;3,7,5
24_DR-100_0086_5_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,2.75,1.28173989,4.375,1.18773494,5;2;2;2;3;3;4;1,3;4;6;4;6;5;3;4,3.875,1.88509189,4.25,1.16496475,3;6;3;6;2;5;1;5,4;3;6;4;4;6;4;3,7,5
24_DR-100_0086_5_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,4.375,1.99553072,3.875,1.24642345,5;5;2;3;5;5;8;2,4;4;4;6;5;3;2;3,3.625,1.76776695,4.5,1.30930734,2;3;2;6;3;6;2;5,3;6;6;4;4;6;4;3,7,5
24_DR-100_0086_5_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,4.125,1.45773797,4.875,1.35620268,2;6;4;5;6;3;3;4,4;6;3;4;7;5;6;4,3.75,1.98206242,4.125,1.24642345,2;5;2;6;3;6;1;5,4;3;6;4;3;6;4;3,7,5
24_DR-100_0086_5_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,5,1.51185789,4.5,1.30930734,5;3;5;6;8;5;4;4,4;3;4;4;4;4;7;6,3.875,2.16712449,4.375,1.06066017,3;5;2;7;2;6;1;5,4;4;6;4;4;6;4;3,7,5
24_DR-100_0086_5_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,3.375,1.06066017,3.75,1.38873015,4;4;2;5;3;2;4;3,5;4;4;3;2;4;2;6,3.5,2.20389266,4,1.41421356,2;3;2;7;2;6;1;5,4;3;6;3;4;6;4;2,7,5
24_DR-100_0086_5_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_5_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_5.npy,1.75,0.70710678,5.375,0.91612538,1;1;3;2;2;2;1;2,5;6;5;7;6;4;5;5,3.375,2.32609421,4.75,0.70710678,1;3;2;7;2;6;1;5,5;5;6;4;4;5;5;4,7,5
24_DR-100_0086_7_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,3.25,1.48804762,5.75,0.88640526,2;4;2;3;4;5;5;1,5;7;5;6;5;7;5;6,4,1.51185789,6.375,0.91612538,5;3;3;2;4;4;7;4,6;5;7;6;8;6;7;6,4,8
24_DR-100_0086_7_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,4.5,1.69030851,6,0.75592895,1;4;5;4;4;6;6;6,6;7;6;6;5;7;5;6,4.625,1.59798981,7.125,0.99103121,5;4;3;2;5;5;7;6,8;6;7;6;8;8;8;6,4,8
24_DR-100_0086_7_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,4.25,1.66904592,6.75,1.75254916,5;3;7;4;6;2;4;3,7;6;3;7;8;7;9;7,4.5,1.41421356,7.25,1.16496475,5;5;3;2;6;4;6;5,7;7;7;6;9;9;7;6,4,8
24_DR-100_0086_7_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,4.625,1.68501802,7.125,1.45773797,7;6;2;4;4;5;6;3,8;5;9;7;5;8;7;8,4.25,1.75254916,7.5,0.9258201,5;4;2;2;4;4;7;6,7;8;7;6;9;8;8;7,4,8
24_DR-100_0086_7_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,3.5,2.20389266,6.625,1.18773494,3;8;3;5;4;1;2;2,7;9;6;7;7;5;6;6,4.25,1.48804762,6,1.19522861,5;3;3;2;5;4;6;6,7;5;7;5;7;4;7;6,4,8
24_DR-100_0086_7_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,3.125,1.45773797,7.375,1.18773494,1;4;3;3;3;6;2;3,7;8;6;9;7;7;9;6,4.25,1.48804762,6.75,1.03509834,5;4;3;2;4;4;7;5,7;6;7;5;8;7;8;6,4,8
24_DR-100_0086_7_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,3.5,2.07019668,7,0.9258201,3;2;3;7;4;6;2;1,8;7;6;7;8;6;6;8,4.625,1.68501802,7.125,0.99103121,5;4;3;3;4;4;8;6,7;7;7;6;9;7;8;6,4,8
24_DR-100_0086_7_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,2.75,1.28173989,6.625,0.91612538,1;3;2;2;4;5;3;2,6;8;8;6;6;6;7;6,4.5,1.19522861,7,1.06904497,5;4;3;3;5;4;6;6,7;7;7;6;9;6;8;6,4,8
24_DR-100_0086_7_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,4.25,1.90862703,7.25,0.88640526,4;5;3;1;3;5;7;6,7;8;8;6;6;7;8;8,4.5,1.60356745,6.875,0.83452296,5;4;3;2;5;4;7;6,7;6;7;6;8;7;8;6,4,8
24_DR-100_0086_7_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,4.25,1.90862703,5.875,0.99103121,6;7;3;5;1;5;4;3,7;4;5;6;7;6;6;6,4.625,1.50594062,6.875,0.64086994,5;5;3;2;6;4;6;6,7;7;7;6;7;7;8;6,4,8
24_DR-100_0086_7_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,3.5,1.51185789,7.375,1.06066017,5;5;5;3;4;1;3;2,8;8;8;7;7;9;6;6,4.5,1.19522861,7.125,1.24642345,5;4;3;3;6;4;6;5,7;6;7;6;9;9;7;6,4,8
24_DR-100_0086_7_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_7_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_7.npy,4.5,1.77281052,6,1.51185789,7;5;5;3;1;5;5;5,4;4;7;8;5;7;6;7,4.25,1.28173989,7.125,1.12599163,5;4;3;2;5;4;6;5,7;6;7;6;9;8;8;6,4,8
24_DR-100_0086_9_sentence_1,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_1.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,5.75,2.49284691,6.625,1.50594062,9;6;7;8;1;5;4;6,9;8;6;7;4;6;6;7,3.625,1.68501802,5,1.41421356,3;6;3;1;3;3;4;6,6;5;6;6;6;4;5;2,4,6
24_DR-100_0086_9_sentence_10,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_10.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.25,1.98206242,5.25,1.28173989,4;4;2;2;8;6;4;4,5;6;4;7;6;6;5;3,3.5,1.41421356,5.25,0.88640526,3;6;3;2;3;2;5;4,5;6;4;6;6;5;4;6,4,6
24_DR-100_0086_9_sentence_11,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_11.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.375,1.40788595,5.25,1.38873015,5;4;3;5;3;7;3;5,3;6;7;4;6;6;6;4,3.875,1.80772153,6.25,1.16496475,3;7;3;1;4;3;5;5,6;6;6;5;6;6;6;9,4,6
24_DR-100_0086_9_sentence_12,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_12.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.375,1.92260983,5.375,1.40788595,4;3;7;4;4;6;1;6,6;7;4;3;5;5;6;7,3.75,1.83225076,5,1.19522861,3;7;3;1;3;3;5;5,6;6;6;5;6;4;4;3,4,6
24_DR-100_0086_9_sentence_13,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_13.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,3.125,1.45773797,5.625,0.91612538,2;3;5;5;4;3;1;2,4;6;6;6;7;6;5;5,3.375,1.84681192,6.125,1.24642345,2;6;3;1;3;2;4;6,5;6;6;5;6;6;6;9,4,6
24_DR-100_0086_9_sentence_14,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_14.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,3.75,1.66904592,5.5,1.30930734,4;2;6;4;2;2;6;4,6;6;6;3;6;6;7;4,2.875,1.7268882,5.875,0.35355339,2;6;2;1;3;1;4;4,6;6;6;5;6;6;6;6,4,6
24_DR-100_0086_9_sentence_15,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_15.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.875,1.45773797,5.125,0.35355339,5;4;5;8;5;4;3;5,5;5;5;5;5;5;5;6,3,1.69030851,5.125,0.35355339,2;6;3;1;3;1;4;4,5;5;5;5;6;5;5;5,4,6
24_DR-100_0086_9_sentence_2,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_2.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.5,2.32992949,6.5,0.9258201,1;2;3;4;7;6;6;7,5;7;6;6;8;6;7;7,3.625,1.59798981,5.375,1.06066017,3;6;3;2;2;3;4;6,5;6;5;6;6;6;6;3,4,6
24_DR-100_0086_9_sentence_3,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_3.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.125,1.80772153,5.25,1.16496475,5;3;3;1;7;4;5;5,7;5;5;5;3;6;5;6,3.375,1.50594062,5.875,0.35355339,2;6;2;2;3;3;4;5,6;6;6;6;6;6;5;6,4,6
24_DR-100_0086_9_sentence_4,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_4.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.5,1.51185789,5.25,1.28173989,5;4;6;5;5;5;5;1,4;4;6;5;7;4;7;5,3.25,1.66904592,4.625,0.91612538,2;6;3;1;3;2;5;4,5;5;4;5;6;4;5;3,4,6
24_DR-100_0086_9_sentence_5,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_5.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,3.375,1.92260983,5.125,0.64086994,4;5;1;3;1;2;5;6,4;5;5;6;6;5;5;5,3,1.8516402,5.25,0.70710678,2;6;2;1;3;1;4;5,5;6;5;5;6;4;5;6,4,6
24_DR-100_0086_9_sentence_6,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_6.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.125,2.16712449,6.375,1.40788595,7;2;7;6;2;3;3;3,6;6;9;7;7;6;4;6,3.125,1.64208056,6.25,1.16496475,3;6;4;1;3;1;4;3,6;6;6;5;6;6;6;9,4,6
24_DR-100_0086_9_sentence_7,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_7.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,2.75,1.48804762,4.625,1.06066017,1;1;2;4;3;5;4;2,5;6;4;4;5;4;3;6,3,1.69030851,4.75,1.03509834,2;6;3;1;3;1;4;4,5;6;5;5;6;4;4;3,4,6
24_DR-100_0086_9_sentence_8,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_8.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.375,2.38671921,5.625,0.74402381,7;5;1;4;4;1;7;6,6;5;5;6;5;5;6;7,3.5,1.60356745,5,0.53452248,3;6;4;1;3;2;5;4,5;5;4;5;6;5;5;5,4,6
24_DR-100_0086_9_sentence_9,../muse_features/muse_audio_features\24_DR-100_0086_9_sentence_9.npy,../muse_features/muse_lexical_features\12_DR-100_0086_9.npy,4.75,1.75254916,5.75,1.48804762,7;7;4;5;3;5;5;2,8;6;5;6;7;3;6;5,3.875,1.88509189,5.25,1.48804762,3;7;4;1;3;3;6;4,5;6;3;5;6;4;5;8,4,6
25_DR-100_0087_1_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,3.5,2,6.125,1.35620268,5;5;5;1;2;6;3;1,7;7;5;5;6;8;4;7,3,1.51185789,5.125,0.35355339,5;1;2;2;5;3;4;2,5;6;5;5;5;5;5;5,6,8
25_DR-100_0087_1_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,2.375,1.50594062,5.125,0.64086994,5;1;3;4;2;1;1;2,6;5;5;4;6;5;5;5,3,1.30930734,5.375,0.51754917,5;1;3;2;4;3;4;2,6;6;5;6;5;5;5;5,6,8
25_DR-100_0087_1_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,3.375,1.68501802,7,1.06904497,5;3;1;4;5;3;5;1,9;7;6;8;6;7;7;6,3.75,1.16496475,6.875,1.12599163,5;3;3;2;5;3;4;5,7;9;7;7;6;5;7;7,6,8
25_DR-100_0087_1_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,1.5,0.75592895,5.125,1.80772153,1;2;1;1;2;1;1;3,2;7;6;7;3;6;5;5,3.625,0.91612538,6.125,0.99103121,4;3;4;2;4;3;4;5,7;8;6;6;5;5;6;6,6,8
25_DR-100_0087_1_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,3.375,2.26384628,5.5,0.9258201,1;2;1;6;7;4;4;2,5;6;5;4;5;7;6;6,4.125,1.7268882,6.5,1.30930734,4;5;2;2;7;3;5;5,7;9;6;6;5;5;7;7,6,8
25_DR-100_0087_1_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,2.875,1.12599163,5.375,0.91612538,3;2;2;3;5;2;4;2,5;7;5;6;5;6;5;4,5.125,1.80772153,6.75,1.48804762,5;7;6;2;6;3;5;7,8;9;6;6;5;5;7;8,6,8
25_DR-100_0087_1_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,2,1.06904497,5.75,1.58113883,4;2;2;2;3;1;1;1,6;7;2;6;7;6;6;6,3.25,1.48804762,7,1.30930734,4;1;2;2;5;3;5;4,8;9;7;6;5;6;7;8,6,8
25_DR-100_0087_1_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,3.5,1.77281052,5.5,1.60356745,3;7;4;2;2;3;5;2,6;2;7;7;6;5;6;5,3.625,1.30247018,7,1.41421356,4;3;3;2;6;3;5;3,8;9;7;7;5;5;7;8,6,8
25_DR-100_0087_1_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_1_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_1.npy,2.125,1.24642345,5.25,0.46291005,4;4;1;2;1;2;1;2,5;5;5;6;5;6;5;5,3.25,1.90862703,5.75,1.03509834,2;1;3;2;7;3;5;3,5;6;5;5;6;5;6;8,6,8
25_DR-100_0087_5_sentence_1,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_1.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3,1.51185789,5.25,1.38873015,5;4;3;4;2;1;1;4,4;3;5;6;7;5;5;7,2.375,0.91612538,6.125,0.64086994,3;2;2;2;3;2;1;4,6;6;7;7;6;6;6;5,2,4
25_DR-100_0087_5_sentence_10,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_10.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3,1.77281052,4.75,1.28173989,6;3;3;3;1;2;5;1,2;4;5;6;6;5;5;5,2.375,0.91612538,4.625,0.74402381,3;2;2;2;4;2;1;3,5;4;5;4;4;6;5;4,2,4
25_DR-100_0087_5_sentence_11,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_11.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,2.875,1.12599163,6.125,1.24642345,4;2;3;4;2;3;4;1,5;6;7;7;6;4;6;8,2,0.75592895,5.875,0.99103121,3;1;2;2;2;2;1;3,5;6;8;6;6;6;5;5,2,4
25_DR-100_0087_5_sentence_2,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_2.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3.25,1.28173989,4.875,1.24642345,4;3;3;4;1;4;2;5,6;5;5;5;5;6;5;2,2.375,0.91612538,5.25,0.70710678,3;1;2;2;4;2;2;3,5;5;6;6;4;6;5;5,2,4
25_DR-100_0087_5_sentence_3,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_3.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3,1.51185789,5.875,0.99103121,4;3;1;2;2;5;5;2,7;5;4;6;7;6;6;6,2.5,0.9258201,5.75,1.16496475,3;1;2;2;3;2;3;4,5;6;8;6;6;6;5;4,2,4
25_DR-100_0087_5_sentence_4,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_4.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3.375,1.40788595,6,1.06904497,1;6;3;3;4;4;3;3,7;7;5;6;4;7;6;6,2.125,0.99103121,5.75,1.16496475,3;1;2;2;2;2;1;4,5;6;8;6;6;6;5;4,2,4
25_DR-100_0087_5_sentence_5,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_5.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3.375,1.76776695,5,0.75592895,3;2;1;2;3;5;5;6,5;4;5;6;6;4;5;5,2.125,0.83452296,5.75,1.28173989,3;1;2;2;3;2;1;3,5;5;8;7;6;6;5;4,2,4
25_DR-100_0087_5_sentence_6,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_6.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,3.25,1.48804762,5.875,0.99103121,2;3;1;5;5;4;2;4,4;5;7;6;7;6;6;6,2.125,0.99103121,5.25,0.70710678,3;1;2;2;2;2;1;4,5;5;5;6;6;6;5;4,2,4
25_DR-100_0087_5_sentence_7,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_7.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,2.75,0.88640526,3.125,0.83452296,4;2;2;3;2;3;4;2,3;3;2;3;4;4;2;4,2.5,1.41421356,4.625,0.74402381,3;1;2;2;5;2;1;4,5;4;4;4;4;6;5;5,2,4
25_DR-100_0087_5_sentence_8,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_8.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,2.875,0.83452296,5,0.9258201,3;4;3;2;2;4;3;2,5;6;6;4;5;4;4;6,2.125,0.99103121,4.625,0.74402381,4;1;2;2;2;2;1;3,5;5;4;4;4;6;5;4,2,4
25_DR-100_0087_5_sentence_9,../muse_features/muse_audio_features\25_DR-100_0087_5_sentence_9.npy,../muse_features/muse_lexical_features\25_DR-100_0087_5.npy,2.125,0.83452296,5.5,1.51185789,4;2;2;2;2;1;2;2,3;5;6;6;6;4;8;6,2.25,0.88640526,6,1.06904497,3;1;3;2;3;2;1;3,5;6;8;7;6;6;5;5,2,4
